name,street,city,state,zip,type,facility_type,specialty,link,msa_name,msa_code,msa_population,msa_median_household_income,pct_under_18,pct_18_34,pct_35_54,pct_55_64,pct_65_plus,median_age,msa_total_population,age_mix_summary,age_mix_category,zip_total_population,zip_population_density,zip_median_household_income,zip_median_home_value,zip_population_growth_rate,zip_under_5,zip_age_5_17,zip_age_18_24,zip_age_25_34,zip_age_35_44,zip_age_45_54,zip_age_55_64,zip_age_65_74,zip_age_75_84,zip_age_85_plus,zip_pct_under_5,zip_pct_age_5_17,zip_pct_age_18_24,zip_pct_age_25_34,zip_pct_age_35_44,zip_pct_age_45_54,zip_pct_age_55_64,zip_pct_age_65_74,zip_pct_age_75_84,zip_pct_age_85_plus,zip_growth_under_18,zip_growth_18_34,zip_growth_35_54,zip_growth_55_64,zip_growth_65_plus,attractiveness_score,attractiveness_category,attractiveness_color,density_score,growth_score,senior_score,income_score,young_family_score,senior_population_pct,young_family_pct,lat,lon,"discharges (inpatient volume, 2023)",patient_days (2023),cmi (12/2023)
SSM Health Physical Therapy,"555 N. New Ballas Road, Suite 225",St. Louis,MO,63141,,Rehabilitation Center (or Physical Therapy),,https://www.ssmhealth.com/locations/location-details/physical-therapy-555-n-new-ballas-rd-st-louis,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,20585.311,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,1533.0,61.32,61838.0,232184.0,0.2167028227067337,91.0,245.0,137.0,199.0,183.0,199.0,183.0,137.0,91.0,61.0,5.93607305936073,15.981735159817353,8.936725375081538,12.981082844096544,11.937377690802348,12.981082844096544,11.937377690802348,8.936725375081538,5.93607305936073,3.979125896934116,0.1733622581653869,0.2600433872480804,0.1950325404360603,0.238373104977407,0.3250542340601005,42.80169971671389,Medium,#2ca02c,49.64589235127479,50.77903682719547,14.589235127478752,53.51983002832862,58.8314447592068,18.851924331376384,21.917808219178085,38.6280278,-90.1910154,,,
SLUCare Physician Group,"555 N. New Ballas Road, Suite 260",St. Louis,MO,63141,,Clinic (or Outpatient Clinic),ENT-Otolaryngology,https://www.ssmhealth.com/locations/location-details/facial-plastic-surgery-slucare-physician-group,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,20585.311,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,1533.0,61.32,61838.0,232184.0,0.2167028227067337,91.0,245.0,137.0,199.0,183.0,199.0,183.0,137.0,91.0,61.0,5.93607305936073,15.981735159817353,8.936725375081538,12.981082844096544,11.937377690802348,12.981082844096544,11.937377690802348,8.936725375081538,5.93607305936073,3.979125896934116,0.1733622581653869,0.2600433872480804,0.1950325404360603,0.238373104977407,0.3250542340601005,42.80169971671389,Medium,#2ca02c,49.64589235127479,50.77903682719547,14.589235127478752,53.51983002832862,58.8314447592068,18.851924331376384,21.917808219178085,38.6280278,-90.1910154,,,
SSM Health Physical Therapy,"555 N. New Ballas Road, Suite 120",St. Louis,MO,63141,,Rehabilitation Center (or Physical Therapy),,https://www.ssmhealth.com/locations/location-details/physical-therapy-creve-couer,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,20585.311,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,1533.0,61.32,61838.0,232184.0,0.2167028227067337,91.0,245.0,137.0,199.0,183.0,199.0,183.0,137.0,91.0,61.0,5.93607305936073,15.981735159817353,8.936725375081538,12.981082844096544,11.937377690802348,12.981082844096544,11.937377690802348,8.936725375081538,5.93607305936073,3.979125896934116,0.1733622581653869,0.2600433872480804,0.1950325404360603,0.238373104977407,0.3250542340601005,42.80169971671389,Medium,#2ca02c,49.64589235127479,50.77903682719547,14.589235127478752,53.51983002832862,58.8314447592068,18.851924331376384,21.917808219178085,38.6280278,-90.1910154,,,
SSM Health Physical Therapy,12382 Olive Blvd.,St. Louis,MO,63141,,Rehabilitation Center (or Physical Therapy),,https://www.ssmhealth.com/locations/location-details/physical-therapy-st-louis-olive-blvd,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,20585.311,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,1533.0,61.32,61838.0,232184.0,0.2167028227067337,91.0,245.0,137.0,199.0,183.0,199.0,183.0,137.0,91.0,61.0,5.93607305936073,15.981735159817353,8.936725375081538,12.981082844096544,11.937377690802348,12.981082844096544,11.937377690802348,8.936725375081538,5.93607305936073,3.979125896934116,0.1733622581653869,0.2600433872480804,0.1950325404360603,0.238373104977407,0.3250542340601005,42.80169971671389,Medium,#2ca02c,49.64589235127479,50.77903682719547,14.589235127478752,53.51983002832862,58.8314447592068,18.851924331376384,21.917808219178085,38.6280278,-90.1910154,,,
SSM Health Urgent Care,8820 Manchester Road,St. Louis,MO,63144,,Emergency Department (ED) / Urgent Care,,https://www.getcare.ssmhealth.com/locations/location-details/urgent-care-brentwood?specialty=,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,8821.705,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,775.0,31.0,55924.0,213289.0,0.2278412223605068,46.0,124.0,69.0,100.0,93.0,100.0,93.0,69.0,46.0,31.0,5.935483870967742,16.0,8.903225806451614,12.903225806451612,12.0,12.903225806451612,12.0,8.903225806451614,5.935483870967742,4.0,0.1822729778884054,0.2734094668326082,0.2050571001244561,0.2506253445965575,0.3417618335407602,37.37889518413599,Low,#d62728,37.6770538243626,54.24929178470255,13.59773371104816,37.93909348441927,61.225212464589234,18.83870967741936,21.935483870967744,38.6142445,-90.3138193,,,
SSM Health Physical Therapy,"6555 Chippewa, Suite 125",St. Louis,MO,63109,,Rehabilitation Center (or Physical Therapy),,https://www.ssmhealth.com/locations/location-details/physical-therapy-st-louis-chippewa,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,26280.144,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,2407.0,96.28,64095.0,247677.0,0.1655979048901048,144.0,385.0,216.0,312.0,288.0,312.0,288.0,216.0,144.0,96.0,5.982550893228085,15.995014540922307,8.973826339842127,12.962193601994183,11.96510178645617,12.962193601994183,11.96510178645617,8.973826339842127,5.982550893228085,3.9883672621520567,0.1324783239120839,0.1987174858681258,0.1490381144010943,0.1821576953791153,0.2483968573351572,55.07471671388102,Medium,#2ca02c,73.26487252124646,4.001416430594901,49.539660056657226,68.12677053824363,99.47946175637394,18.944744495222267,21.977565434150392,38.5918368,-90.2925534,,,
SSM Health Physical Therapy,939 Highway K,O'Fallon,MO,63366,,Rehabilitation Center (or Physical Therapy),,https://www.ssmhealth.com/locations/location-details/physical-therapy-ofallon-mo,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,50073.203,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,4534.0,181.36,55207.0,210299.0,0.1926714326895373,272.0,725.0,408.0,589.0,544.0,589.0,544.0,408.0,272.0,181.0,5.99911777679753,15.99029554477283,8.998676665196296,12.990736656374064,11.99823555359506,12.990736656374064,11.99823555359506,8.998676665196296,5.99911777679753,3.992059991177768,0.1541371461516298,0.2312057192274448,0.1734042894205836,0.2119385759584911,0.289007149034306,69.09631728045326,High,#ff7f0e,98.79603399433428,34.63172804532578,76.06232294617564,35.05665722379604,114.44050991501418,18.9898544331716,21.98941332157036,38.7671223,-90.7001138,,,
SSM Health Imaging Services,"301 Caledonia Parkway, Suite 130",O Fallon,MO,63368,,Imaging Center / Radiology,,https://www.ssmhealth.com/locations/location-details/imaging-services-301-caledonia-ofallon-mo,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,47020.554,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,3541.0,141.64,55095.0,199845.0,0.1936357067018326,212.0,566.0,318.0,460.0,424.0,460.0,424.0,318.0,212.0,141.0,5.9870093194013,15.98418525840158,8.98051397910195,12.990680598700932,11.9740186388026,12.990680598700932,11.9740186388026,8.98051397910195,5.9870093194013,3.981926009601807,0.1549085653614661,0.2323628480421992,0.1742721360316494,0.2129992773720159,0.290453560052749,59.32754957507083,Medium,#2ca02c,94.36968838526911,35.58781869688386,50.67280453257791,32.44688385269122,94.59985835694052,18.949449308105056,21.97119457780288,38.7902503,-90.7033292,,,
SSM Health Imaging Services,"301 Caledonia Parkway, Suite 130",O Fallon,MO,63368,,Imaging Center / Radiology,Mammography,https://www.ssmhealth.com/locations/location-details/imaging-services-301-caledonia-ofallon-mo,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,47020.554,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,3541.0,141.64,55095.0,199845.0,0.1936357067018326,212.0,566.0,318.0,460.0,424.0,460.0,424.0,318.0,212.0,141.0,5.9870093194013,15.98418525840158,8.98051397910195,12.990680598700932,11.9740186388026,12.990680598700932,11.9740186388026,8.98051397910195,5.9870093194013,3.981926009601807,0.1549085653614661,0.2323628480421992,0.1742721360316494,0.2129992773720159,0.290453560052749,59.32754957507083,Medium,#2ca02c,94.36968838526911,35.58781869688386,50.67280453257791,32.44688385269122,94.59985835694052,18.949449308105056,21.97119457780288,38.7902503,-90.7033292,,,
SSM Health Medical Group,1101 Highway K,O Fallon,MO,63366,,Clinic (or Outpatient Clinic),Obstetrics and Gynecology,https://www.getcare.ssmhealth.com/locations/location-details/obgyn-ofallon?specialty=Obstetrics%20and%20Gynecology,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,50073.203,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,4534.0,181.36,55207.0,210299.0,0.1926714326895373,272.0,725.0,408.0,589.0,544.0,589.0,544.0,408.0,272.0,181.0,5.99911777679753,15.99029554477283,8.998676665196296,12.990736656374064,11.99823555359506,12.990736656374064,11.99823555359506,8.998676665196296,5.99911777679753,3.992059991177768,0.1541371461516298,0.2312057192274448,0.1734042894205836,0.2119385759584911,0.289007149034306,69.09631728045326,High,#ff7f0e,98.79603399433428,34.63172804532578,76.06232294617564,35.05665722379604,114.44050991501418,18.9898544331716,21.98941332157036,38.7671223,-90.7001138,,,
SSM Health Medical Group,"301 Caledonia Parkway, Suite 150",O Fallon,MO,63368,,Clinic (or Outpatient Clinic),Weight Management,https://www.ssmhealth.com/locations/location-details/weight-management-ofallon-mo,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,47020.554,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,3541.0,141.64,55095.0,199845.0,0.1936357067018326,212.0,566.0,318.0,460.0,424.0,460.0,424.0,318.0,212.0,141.0,5.9870093194013,15.98418525840158,8.98051397910195,12.990680598700932,11.9740186388026,12.990680598700932,11.9740186388026,8.98051397910195,5.9870093194013,3.981926009601807,0.1549085653614661,0.2323628480421992,0.1742721360316494,0.2129992773720159,0.290453560052749,59.32754957507083,Medium,#2ca02c,94.36968838526911,35.58781869688386,50.67280453257791,32.44688385269122,94.59985835694052,18.949449308105056,21.97119457780288,38.7902503,-90.7033292,,,
SSM Health Physical Therapy,1101 Highway K,O Fallon,MO,63366,,Rehabilitation Center (or Physical Therapy),,https://www.ssmhealth.com/locations/location-details/physical-therapy-ofallon-mo-1101-hwy-k,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,50073.203,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,4534.0,181.36,55207.0,210299.0,0.1926714326895373,272.0,725.0,408.0,589.0,544.0,589.0,544.0,408.0,272.0,181.0,5.99911777679753,15.99029554477283,8.998676665196296,12.990736656374064,11.99823555359506,12.990736656374064,11.99823555359506,8.998676665196296,5.99911777679753,3.992059991177768,0.1541371461516298,0.2312057192274448,0.1734042894205836,0.2119385759584911,0.289007149034306,69.09631728045326,High,#ff7f0e,98.79603399433428,34.63172804532578,76.06232294617564,35.05665722379604,114.44050991501418,18.9898544331716,21.98941332157036,38.7671223,-90.7001138,,,
Nutrition Services at SSM Health Outpatient Center - Kisker Road,1475 Kisker Road,St. Charles,MO,63304,,Emergency Department (ED) / Urgent Care,Nutrition Services,https://www.ssmhealth.com/locations/location-details/nutrition-services-kisker-road,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,43741.261,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,2453.0,98.12,70213.0,283551.0,0.2175543999315876,147.0,392.0,220.0,318.0,294.0,318.0,294.0,220.0,147.0,98.0,5.992662046473705,15.980432123929884,8.968609865470851,12.963717896453325,11.98532409294741,12.963717896453325,11.98532409294741,8.968609865470851,5.992662046473705,3.995108030982471,0.1740435199452701,0.2610652799179052,0.1957989599384288,0.2393098399247464,0.3263315998973815,75.26203966005664,High,#ff7f0e,74.43342776203966,52.26628895184136,65.01416430594901,101.35269121813032,96.76345609065156,18.95637994292703,21.973094170403588,38.7386669,-90.6217535,,,
SSM Health Physical Therapy,"1475 Kisker Road, Suite 150",St. Charles,MO,63304,,Rehabilitation Center (or Physical Therapy),,https://www.ssmhealth.com/locations/location-details/physical-therapy-st-charles-kisker-road,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,43741.261,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,2453.0,98.12,70213.0,283551.0,0.2175543999315876,147.0,392.0,220.0,318.0,294.0,318.0,294.0,220.0,147.0,98.0,5.992662046473705,15.980432123929884,8.968609865470851,12.963717896453325,11.98532409294741,12.963717896453325,11.98532409294741,8.968609865470851,5.992662046473705,3.995108030982471,0.1740435199452701,0.2610652799179052,0.1957989599384288,0.2393098399247464,0.3263315998973815,75.26203966005664,High,#ff7f0e,74.43342776203966,52.26628895184136,65.01416430594901,101.35269121813032,96.76345609065156,18.95637994292703,21.973094170403588,38.7386669,-90.6217535,,,
SSM Health Breast Care,1475 Kisker Road,St. Charles,MO,63304,,Imaging Center / Radiology,Mammography,https://www.ssmhealth.com/locations/location-details/breast-health-kisker-road,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,43741.261,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,2453.0,98.12,70213.0,283551.0,0.2175543999315876,147.0,392.0,220.0,318.0,294.0,318.0,294.0,220.0,147.0,98.0,5.992662046473705,15.980432123929884,8.968609865470851,12.963717896453325,11.98532409294741,12.963717896453325,11.98532409294741,8.968609865470851,5.992662046473705,3.995108030982471,0.1740435199452701,0.2610652799179052,0.1957989599384288,0.2393098399247464,0.3263315998973815,75.26203966005664,High,#ff7f0e,74.43342776203966,52.26628895184136,65.01416430594901,101.35269121813032,96.76345609065156,18.95637994292703,21.973094170403588,38.7386669,-90.6217535,,,
SSM Health Vascular Services,"1475 Kisker Road, Suite 125",St. Charles,MO,63304,,Surgery Center (or Ambulatory Surgery Center – ASC),Surgery,https://www.ssmhealth.com/locations/location-details/heart-vascular-care-kisker-road-suite-145,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,43741.261,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,2453.0,98.12,70213.0,283551.0,0.2175543999315876,147.0,392.0,220.0,318.0,294.0,318.0,294.0,220.0,147.0,98.0,5.992662046473705,15.980432123929884,8.968609865470851,12.963717896453325,11.98532409294741,12.963717896453325,11.98532409294741,8.968609865470851,5.992662046473705,3.995108030982471,0.1740435199452701,0.2610652799179052,0.1957989599384288,0.2393098399247464,0.3263315998973815,75.26203966005664,High,#ff7f0e,74.43342776203966,52.26628895184136,65.01416430594901,101.35269121813032,96.76345609065156,18.95637994292703,21.973094170403588,38.7386669,-90.6217535,,,
SSM Health Heart & Vascular Care,1475 Kisker Road,St. Charles,MO,63304,,Surgery Center (or Ambulatory Surgery Center – ASC),Cardiology,https://www.ssmhealth.com/locations/location-details/heart-vascular-care-kisker-road-suite-220,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,43741.261,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,2453.0,98.12,70213.0,283551.0,0.2175543999315876,147.0,392.0,220.0,318.0,294.0,318.0,294.0,220.0,147.0,98.0,5.992662046473705,15.980432123929884,8.968609865470851,12.963717896453325,11.98532409294741,12.963717896453325,11.98532409294741,8.968609865470851,5.992662046473705,3.995108030982471,0.1740435199452701,0.2610652799179052,0.1957989599384288,0.2393098399247464,0.3263315998973815,75.26203966005664,High,#ff7f0e,74.43342776203966,52.26628895184136,65.01416430594901,101.35269121813032,96.76345609065156,18.95637994292703,21.973094170403588,38.7386669,-90.6217535,,,
SSM Health Breast Care,"1475 Kisker Road, Suite 185",St. Charles,MO,63304,,Surgery Center (or Ambulatory Surgery Center – ASC),Surgery-General,https://www.ssmhealth.com/locations/location-details/breast-health-suite-185,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,43741.261,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,2453.0,98.12,70213.0,283551.0,0.2175543999315876,147.0,392.0,220.0,318.0,294.0,318.0,294.0,220.0,147.0,98.0,5.992662046473705,15.980432123929884,8.968609865470851,12.963717896453325,11.98532409294741,12.963717896453325,11.98532409294741,8.968609865470851,5.992662046473705,3.995108030982471,0.1740435199452701,0.2610652799179052,0.1957989599384288,0.2393098399247464,0.3263315998973815,75.26203966005664,High,#ff7f0e,74.43342776203966,52.26628895184136,65.01416430594901,101.35269121813032,96.76345609065156,18.95637994292703,21.973094170403588,38.7386669,-90.6217535,,,
SSM Health Medical Group,1475 Kisker Road,St. Charles,MO,63304,,Clinic (or Outpatient Clinic),Pediatrics,https://www.getcare.ssmhealth.com/locations/location-details/medical-group-st-charles-kisker-road?specialty=Pediatrics,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,43741.261,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,2453.0,98.12,70213.0,283551.0,0.2175543999315876,147.0,392.0,220.0,318.0,294.0,318.0,294.0,220.0,147.0,98.0,5.992662046473705,15.980432123929884,8.968609865470851,12.963717896453325,11.98532409294741,12.963717896453325,11.98532409294741,8.968609865470851,5.992662046473705,3.995108030982471,0.1740435199452701,0.2610652799179052,0.1957989599384288,0.2393098399247464,0.3263315998973815,75.26203966005664,High,#ff7f0e,74.43342776203966,52.26628895184136,65.01416430594901,101.35269121813032,96.76345609065156,18.95637994292703,21.973094170403588,38.7386669,-90.6217535,,,
SSM Health Orthopedics - Kisker Road,1475 Kisker Road,St. Charles,MO,63304,,Emergency Department (ED) / Urgent Care,Orthopedics,https://www.ssmhealth.com/locations/location-details/orthopedics-st-charles,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,43741.261,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,2453.0,98.12,70213.0,283551.0,0.2175543999315876,147.0,392.0,220.0,318.0,294.0,318.0,294.0,220.0,147.0,98.0,5.992662046473705,15.980432123929884,8.968609865470851,12.963717896453325,11.98532409294741,12.963717896453325,11.98532409294741,8.968609865470851,5.992662046473705,3.995108030982471,0.1740435199452701,0.2610652799179052,0.1957989599384288,0.2393098399247464,0.3263315998973815,75.26203966005664,High,#ff7f0e,74.43342776203966,52.26628895184136,65.01416430594901,101.35269121813032,96.76345609065156,18.95637994292703,21.973094170403588,38.7386669,-90.6217535,,,
SSM Health Physical Therapy,"7421 S. Outer 364, Suite B",Dardenne Prairie,MO,63368,,Rehabilitation Center (or Physical Therapy),,https://www.ssmhealth.com/locations/location-details/physical-therapy-dardenne-prairie,"St. Louis, MO-IL Metropolitan Statistical Area",41180.0,47020.554,73426.0,21.8,19.7,26.4,15.9,16.2,39.8,2800000.0,"Under 18: 21.8%, 18-34: 19.7%, 35-54: 26.4%, 55-64: 15.9%, 65+: 16.2%",Balanced Age Mix,3541.0,141.64,55095.0,199845.0,0.1936357067018326,212.0,566.0,318.0,460.0,424.0,460.0,424.0,318.0,212.0,141.0,5.9870093194013,15.98418525840158,8.98051397910195,12.990680598700932,11.9740186388026,12.990680598700932,11.9740186388026,8.98051397910195,5.9870093194013,3.981926009601807,0.1549085653614661,0.2323628480421992,0.1742721360316494,0.2129992773720159,0.290453560052749,59.32754957507083,Medium,#2ca02c,94.36968838526911,35.58781869688386,50.67280453257791,32.44688385269122,94.59985835694052,18.949449308105056,21.97119457780288,38.7694969,-90.7290157,,,
